group_type,group,keyword,tfidf_score
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",공유,0.028542
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",기여,0.028199
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",관심사,0.027735
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",문제,0.027272
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",구성,0.027081
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",울산,0.02668
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",마련,0.026667
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",봉사,0.026628
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",중인,0.026619
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",최대,0.025674
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",자원,0.025053
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",네트워크,0.024777
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",사무실,0.024666
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",수시,0.024629
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",창구,0.024431
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",농촌,0.023403
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",주제,0.023402
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",자료,0.023243
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",역할,0.023019
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",자문,0.022891
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",워크숍,0.022454
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",탐색,0.022421
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",담당,0.022278
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",공통,0.0219
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",수렴,0.021888
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",공간,0.021495
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",보장,0.021416
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",증명서,0.021229
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",고민,0.020607
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",의견,0.020598
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",기반,0.019808
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",제안,0.019784
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",주도,0.019739
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",조성,0.019659
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",해결,0.019484
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",전환,0.01942
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",재학,0.019238
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",소셜,0.019188
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",네트워킹,0.019168
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",확대,0.018633
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",체계,0.018404
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",개최,0.018281
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",관내,0.017698
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",우수,0.017255
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",정착,0.017197
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",지급,0.017174
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",행사,0.017093
domain,참여･기반 > 정책인프라구축,인프라,0.160437
domain,참여･기반 > 정책인프라구축,구축,0.159313
domain,참여･기반 > 정책인프라구축,정책,0.124462
domain,참여･기반 > 정책인프라구축,기반,0.114256
domain,참여･기반 > 정책인프라구축,분야,0.10429
domain,참여･기반 > 정책인프라구축,워드,0.096982
domain,참여･기반 > 정책인프라구축,청년,0.090602
domain,참여･기반 > 정책인프라구축,제한,0.089156
domain,참여･기반 > 정책인프라구축,연령,0.070982
domain,참여･기반 > 정책인프라구축,조건,0.070239
domain,참여･기반 > 정책인프라구축,상담,0.069462
domain,참여･기반 > 정책인프라구축,맞춤,0.068468
domain,참여･기반 > 정책인프라구축,주관,0.067591
domain,참여･기반 > 정책인프라구축,소통,0.060102
domain,참여･기반 > 정책인프라구축,활동,0.058146
domain,참여･기반 > 정책인프라구축,인천광역시,0.056858
domain,참여･기반 > 정책인프라구축,요약,0.052058
domain,참여･기반 > 정책인프라구축,공간,0.051514
domain,참여･기반 > 정책인프라구축,교육,0.050968
domain,참여･기반 > 정책인프라구축,나이,0.04754
domain,참여･기반 > 정책인프라구축,교류,0.0422
domain,참여･기반 > 정책인프라구축,추가,0.042026
domain,참여･기반 > 정책인프라구축,출처,0.040306
domain,참여･기반 > 정책인프라구축,일자리,0.038025
domain,참여･기반 > 정책인프라구축,비고,0.034787
domain,참여･기반 > 정책인프라구축,커뮤니티,0.03439
domain,참여･기반 > 정책인프라구축,강화,0.034049
domain,참여･기반 > 정책인프라구축,추진,0.033977
domain,참여･기반 > 정책인프라구축,문화,0.033646
domain,참여･기반 > 정책인프라구축,방법,0.031888
domain,참여･기반 > 정책인프라구축,울산,0.031177
domain,참여･기반 > 정책인프라구축,홍보,0.030036
domain,참여･기반 > 정책인프라구축,채널,0.030012
domain,참여･기반 > 정책인프라구축,통한,0.029889
domain,참여･기반 > 정책인프라구축,활성화,0.029726
domain,참여･기반 > 정책인프라구축,제국,0.02872
domain,참여･기반 > 정책인프라구축,역량,0.028555
domain,참여･기반 > 정책인프라구축,기지,0.027764
domain,참여･기반 > 정책인프라구축,전달,0.027676
domain,참여･기반 > 정책인프라구축,특별자치도,0.027515
domain,참여･기반 > 정책인프라구축,경제,0.026848
domain,참여･기반 > 정책인프라구축,자격,0.026593
domain,참여･기반 > 정책인프라구축,거주,0.02627
domain,참여･기반 > 정책인프라구축,환경,0.025881
domain,참여･기반 > 정책인프라구축,포털,0.025879
domain,참여･기반 > 정책인프라구축,온라인,0.025327
domain,참여･기반 > 정책인프라구축,제주,0.024843
domain,참여･기반 > 정책인프라구축,모임,0.024474
domain,참여･기반 > 정책인프라구축,제출,0.024119
domain,참여･기반 > 정책인프라구축,체계,0.023208
domain,참여･기반 > 정책인프라구축,서류,0.022761
domain,참여･기반 > 정책인프라구축,주거,0.022689
domain,참여･기반 > 정책인프라구축,플랫폼,0.022013
domain,참여･기반 > 정책인프라구축,심사,0.019031
domain,참여･기반 > 정책인프라구축,네트워크,0.019014
domain,참여･기반 > 정책인프라구축,확대,0.018814
domain,참여･기반 > 정책인프라구축,중앙,0.018697
domain,참여･기반 > 정책인프라구축,종합,0.018678
domain,참여･기반 > 정책인프라구축,단체,0.018666
domain,참여･기반 > 정책인프라구축,목적,0.018413
domain,참여･기반 > 정책인프라구축,보조금,0.018356
domain,참여･기반 > 정책인프라구축,응원,0.018263
domain,참여･기반 > 정책인프라구축,네트워킹,0.01797
domain,참여･기반 > 정책인프라구축,의제,0.017412
domain,참여･기반 > 정책인프라구축,조성,0.017398
domain,참여･기반 > 정책인프라구축,인천,0.017099
domain,참여･기반 > 정책인프라구축,체감,0.016679
domain,참여･기반 > 정책인프라구축,협의,0.016674
domain,참여･기반 > 정책인프라구축,별로,0.016463
domain,참여･기반 > 정책인프라구축,재정,0.016458
domain,참여･기반 > 정책인프라구축,천안,0.016367
domain,참여･기반 > 정책인프라구축,공감,0.016187
domain,참여･기반 > 정책인프라구축,리창,0.016016
domain,참여･기반 > 정책인프라구축,만족도,0.015996
domain,참여･기반 > 정책인프라구축,기획,0.015982
domain,참여･기반 > 정책인프라구축,원스톱,0.015961
domain,참여･기반 > 정책인프라구축,누구,0.015955
domain,참여･기반 > 정책인프라구축,안정,0.015836
domain,참여･기반 > 정책인프라구축,계양구,0.015798
domain,참여･기반 > 정책인프라구축,모니터링,0.015649
domain,참여･기반 > 청년국제교류,재단,0.140986
domain,참여･기반 > 청년국제교류,세계,0.12267
domain,참여･기반 > 청년국제교류,파견,0.114738
domain,참여･기반 > 청년국제교류,교류,0.109624
domain,참여･기반 > 청년국제교류,해외,0.100719
domain,참여･기반 > 청년국제교류,홈페이지,0.100371
domain,참여･기반 > 청년국제교류,국제,0.092858
domain,참여･기반 > 청년국제교류,선발,0.09082
domain,참여･기반 > 청년국제교류,상금,0.073328
domain,참여･기반 > 청년국제교류,빈곤,0.072931
domain,참여･기반 > 청년국제교류,이슈,0.072655
domain,참여･기반 > 청년국제교류,유학생,0.072031
domain,참여･기반 > 청년국제교류,정규,0.071761
domain,참여･기반 > 청년국제교류,상호,0.070035
domain,참여･기반 > 청년국제교류,기반,0.069242
domain,참여･기반 > 청년국제교류,사무소,0.067313
domain,참여･기반 > 청년국제교류,공지,0.06715
domain,참여･기반 > 청년국제교류,차별,0.067018
domain,참여･기반 > 청년국제교류,체류,0.066664
domain,참여･기반 > 청년국제교류,단원,0.066015
domain,참여･기반 > 청년국제교류,제한,0.065176
domain,참여･기반 > 청년국제교류,축제,0.064809
domain,참여･기반 > 청년국제교류,학과,0.064272
domain,참여･기반 > 청년국제교류,역량,0.063941
domain,참여･기반 > 청년국제교류,이해도,0.062526
domain,참여･기반 > 청년국제교류,주제,0.062392
domain,참여･기반 > 청년국제교류,봉사활동,0.061652
domain,참여･기반 > 청년국제교류,극복,0.061258
domain,참여･기반 > 청년국제교류,외국인,0.060986
domain,참여･기반 > 청년국제교류,농촌,0.059535
domain,참여･기반 > 청년국제교류,시범,0.059214
domain,참여･기반 > 청년국제교류,대학생,0.059063
domain,참여･기반 > 청년국제교류,부여,0.059034
domain,참여･기반 > 청년국제교류,봉사,0.05786
domain,참여･기반 > 청년국제교류,기존,0.057415
domain,참여･기반 > 청년국제교류,대한민국,0.05615
domain,참여･기반 > 청년국제교류,경상북도,0.055397
domain,참여･기반 > 청년국제교류,동아리,0.054553
domain,참여･기반 > 청년국제교류,근무,0.053832
domain,참여･기반 > 청년국제교류,마을,0.05284
domain,참여･기반 > 청년국제교류,실현,0.052365
domain,참여･기반 > 청년국제교류,연령,0.05189
domain,참여･기반 > 청년국제교류,공동,0.050737
domain,참여･기반 > 청년국제교류,수행,0.05013
domain,참여･기반 > 청년국제교류,예술,0.050099
domain,참여･기반 > 청년국제교류,참조,0.049706
domain,참여･기반 > 청년국제교류,홍보,0.049439
domain,참여･기반 > 청년국제교류,가치,0.04915
domain,참여･기반 > 청년국제교류,내외,0.048998
domain,참여･기반 > 청년국제교류,면접,0.04885
domain,참여･기반 > 청년국제교류,확산,0.048284
domain,참여･기반 > 청년국제교류,인턴,0.047678
domain,참여･기반 > 청년국제교류,개최,0.04747
domain,참여･기반 > 청년국제교류,성과,0.047448
domain,참여･기반 > 청년국제교류,대학교,0.046953
domain,참여･기반 > 청년국제교류,고문,0.046863
domain,참여･기반 > 청년국제교류,대회,0.045743
domain,참여･기반 > 청년국제교류,관내,0.045392
domain,참여･기반 > 청년국제교류,지급,0.045081
domain,참여･기반 > 청년국제교류,청년,0.044376
domain,참여･기반 > 청년국제교류,경북,0.044221
domain,참여･기반 > 청년국제교류,글로벌,0.044195
domain,참여･기반 > 청년국제교류,전공자,0.043252
domain,참여･기반 > 청년국제교류,기회,0.04308
domain,참여･기반 > 청년국제교류,대구,0.042407
domain,참여･기반 > 청년국제교류,심사,0.041606
domain,참여･기반 > 청년국제교류,중심,0.041221
domain,참여･기반 > 청년국제교류,조성,0.040894
domain,참여･기반 > 청년국제교류,소재,0.040721
domain,참여･기반 > 청년국제교류,제출,0.040574
domain,참여･기반 > 청년국제교류,성장,0.040565
domain,참여･기반 > 청년국제교류,프로젝트,0.039847
domain,참여･기반 > 청년국제교류,참여자,0.038995
